2018-05-26 16:49:46.630674, 27.138933394369417, 40.41962310215915
2018-05-26 16:49:46.647454, 27.138933394369417, 40.445563439383534
2018-05-26 16:49:46.664012, 27.154955367360955, 40.436408026245516
2018-05-26 16:49:46.680537, 27.154955367360955, 40.436408026245516
2018-05-26 16:49:46.697071, 27.168307011520554, 40.437933928435186
2018-05-26 16:50:42.908774, 27.026779583428706, 40.733958953231095
2018-05-26 17:01:54.135296, 25.67292286564431, 43.85290302891585
2018-05-26 17:01:54.152192, 25.70229648279546, 43.8300144960708
2018-05-26 17:01:54.168946, 25.71564812695506, 43.8803692683299
2018-05-26 17:01:54.185554, 25.71564812695506, 43.906309605554284
2018-05-26 17:01:54.202146, 25.70229648279546, 43.87884336614023
